Query_ID	Doc_ID	Rank
2	59	78
2	1217	79
2	641	80
2	855	81
2	679	82
2	478	83
2	290	84
2	497	85
2	1012	86
2	253	87
2	540	88
2	1314	89
2	275	90
2	1331	91
2	593	92
2	574	93
2	1095	94
2	795	95
2	1165	96
2	1163	97
2	309	98
2	571	99
2	666	100
2	803	101
2	670	102
2	1328	103
2	715	104
2	631	105
2	1371	106
2	1386	107
2	1144	108
2	1380	109
2	747	110
2	1315	111
2	777	112
2	1098	113
2	911	114
2	287	115
2	449	116
2	378	117
2	1000	118
2	373	119
2	630	120
2	880	121
2	441	122
2	671	123
2	1377	124
2	776	125
2	549	126
2	476	127
2	102	128
2	1303	129
2	904	130
2	1327	131
2	675	132
2	315	133
2	225	134
2	505	135
2	654	136
2	767	137
2	391	138
2	215	139
2	413	140
2	1366	141
2	431	142
2	935	143
2	572	144
2	101	145
2	1167	146
2	685	147
2	1140	148
2	1062	149
2	197	150
2	264	151
2	424	152
2	798	153
2	663	154
2	350	155
2	337	156
2	187	157
2	735	158
2	422	159
2	321	160
2	545	161
2	246	162
2	538	163
2	248	164
2	367	165
2	211	166
2	288	167
2	1065	168
2	1168	169
2	55	170
2	588	171
2	345	172
2	99	173
2	198	174
2	322	175
2	596	176
2	1268	177
2	193	178
2	817	179
2	188	180
2	179	181
2	1224	182
2	420	183
2	620	184
2	62	185
2	978	186
2	1195	187
2	564	188
2	516	189
2	512	190
2	393	191
2	934	192
2	805	193
2	49	194
2	1343	195
2	1230	196
2	981	197
2	1266	198
2	618	199
2	1207	200
3	399	1
3	144	2
3	181	3
3	485	4
3	582	5
3	542	6
3	518	7
3	752	8
3	650	9
3	90	10
3	119	11
3	5	12
3	91	13
3	1138	14
3	368	15
3	1183	16
3	584	17
3	959	18
3	746	19
3	398	20
3	11	21
3	168	22
3	981	23
3	21	24
3	586	25
3	585	26
3	648	27
3	1073	28
3	425	29
3	303	30
3	540	31
3	792	32
3	803	33
3	854	34
3	579	35
3	700	36
3	524	37
3	802	38
3	1161	39
3	1217	40
3	740	41
3	963	42
3	437	43
3	24	44
3	159	45
3	554	46
3	387	47
3	873	48
3	944	49
3	550	50
3	833	51
3	436	52
3	240	53
3	6	54
3	350	55
3	283	56
3	855	57
3	210	58
3	1264	59
3	1207	60
3	1394	61
3	607	62
3	777	63
3	623	64
3	395	65
3	378	66
3	1395	67
3	1246	68
3	120	69
3	1185	70
3	132	71
3	138	72
3	872	73
3	472	74
3	1213	75
3	135	76
3	641	77
3	559	78
3	45	79
3	1226	80
3	539	81
3	881	82
3	1147	83
3	1393	84
3	295	85
3	98	86
3	668	87
3	1279	88
3	145	89
3	983	90
3	1328	91
3	862	92
3	571	93
3	438	94
3	707	95
3	294	96
3	22	97
3	1348	98
3	784	99
3	383	100
3	1295	101
3	666	102
3	175	103
3	270	104
3	339	105
3	396	106
3	347	107
3	414	108
3	186	109
3	645	110
3	1376	111
3	493	112
3	1191	113
3	1204	114
3	962	115
3	81	116
3	101	117
3	348	118
3	490	119
3	451	120
3	1160	121
3	980	122
3	1297	123
3	635	124
3	566	125
3	23	126
3	1281	127
3	1263	128
3	1392	129
3	54	130
3	352	131
3	670	132
3	1041	133
3	1293	134
3	435	135
3	509	136
3	354	137
3	1366	138
3	452	139
3	1052	140
3	651	141
3	1159	142
3	754	143
3	344	144
3	622	145
3	269	146
3	183	147
3	1184	148
3	689	149
3	165	150
3	37	151
3	507	152
3	136	153
3	260	154
3	861	155
3	157	156
3	608	157
3	564	158
3	529	159
3	937	160
3	113	161
3	236	162
3	1192	163
3	95	164
3	656	165
3	1314	166
3	55	167
3	1083	168
3	1300	169
3	1302	170
3	1220	171
3	400	172
3	290	173
3	1072	174
3	819	175
3	1360	176
3	182	177
3	949	178
3	706	179
3	196	180
3	329	181
3	447	182
3	555	183
3	360	184
3	718	185
3	500	186
3	251	187
3	1103	188
3	629	189
3	1198	190
3	185	191
3	649	192
3	363	193
3	1278	194
3	18	195
3	1353	196
3	544	197
3	954	198
3	362	199
3	343	200
4	166	1
4	488	2
4	236	3
4	317	4
4	1252	5
4	1296	6
4	410	7
4	167	8
4	110	9
4	185	10
4	1190	11
4	552	12
4	1312	13
4	595	14
4	1241	15
4	1286	16
4	1143	17
4	427	18
4	263	19
4	467	20
4	1193	21
4	539	22
4	1105	23
4	1085	24
4	327	25
4	949	26
4	777	27
4	375	28
4	518	29
4	656	30
4	1139	31
4	495	32
4	268	33
4	1138	34
4	939	35
4	892	36
4	769	37
4	319	38
4	169	39
4	665	40
4	4	41
4	966	42
4	22	43
4	1180	44
4	1054	45
4	570	46
4	1063	47
4	1189	48
4	1210	49
4	160	50
4	981	51
4	565	52
4	103	53
4	401	54
4	1175	55
4	1061	56
4	771	57
4	329	58
4	337	59
4	540	60
4	942	61
4	625	62
4	1311	63
4	609	64
4	480	65
4	1073	66
4	1313	67
4	1077	68
4	1237	69
4	159	70
4	770	71
4	300	72
4	988	73
4	27	74
4	378	75
4	33	76
4	191	77
4	730	78
4	1134	79
4	470	80
4	313	81
4	975	82
4	98	83
4	1284	84
4	998	85
4	561	86
4	385	87
4	435	88
4	983	89
4	691	90
4	1268	91
4	382	92
4	104	93
4	1110	94
4	228	95
4	418	96
4	1273	97
4	1304	98
4	96	99
4	62	100
4	28	101
4	340	102
4	18	103
4	977	104
4	1267	105
4	963	106
4	1101	107
4	660	108
4	1308	109
4	535	110
4	1319	111
4	223	112
4	1274	113
4	39	114
4	541	115
4	1322	116
4	125	117
4	168	118
4	661	119
4	591	120
4	468	121
4	1240	122
4	1287	123
4	1255	124
4	1283	125
4	257	126
4	1275	127
4	751	128
4	379	129
4	21	130
4	11	131
4	1182	132
4	249	133
4	14	134
4	644	135
4	148	136
4	208	137
4	499	138
4	564	139
4	1244	140
4	523	141
4	121	142
4	216	143
4	521	144
4	875	145
4	1199	146
4	152	147
4	206	148
4	979	149
4	993	150
4	566	151
4	725	152
4	511	153
4	333	154
4	324	155
4	115	156
4	785	157
4	577	158
4	1260	159
4	583	160
4	493	161
4	149	162
4	1123	163
4	260	164
4	481	165
4	531	166
4	778	167
4	984	168
4	813	169
4	527	170
4	117	171
4	394	172
4	359	173
4	356	174
4	227	175
4	457	176
4	1265	177
4	1148	178
4	310	179
4	106	180
4	86	181
4	779	182
4	332	183
4	1254	184
4	1247	185
4	1044	186
4	134	187
4	989	188
4	1194	189
4	217	190
4	182	191
4	1375	192
4	849	193
4	640	194
4	786	195
4	534	196
4	1249	197
4	1204	198
4	1108	199
4	1323	200
5	650	1
5	552	2
5	573	3
5	577	4
5	1157	5
5	1102	6
5	368	7
5	1138	8
5	540	9
5	329	10
5	813	11
5	234	12
5	1296	13
5	1299	14
5	1272	15
5	142	16
5	746	17
5	777	18
5	103	19
5	181	20
5	1217	21
5	648	22
5	641	23
5	537	24
5	1252	25
5	272	26
5	11	27
5	899	28
5	708	29
5	1279	30
5	792	31
5	137	32
5	608	33
5	1387	34
5	425	35
5	854	36
5	925	37
5	172	38
5	367	39
5	1158	40
5	199	41
5	51	42
5	1379	43
5	1089	44
5	1209	45
5	26	46
5	983	47
5	1104	48
5	410	49
5	347	50
5	318	51
5	922	52
5	833	53
5	515	54
5	63	55
5	855	56
5	1333	57
5	1061	58
5	141	59
5	700	60
5	1244	61
5	14	62
5	1134	63
5	29	64
5	415	65
5	495	66
5	297	67
5	1002	68
5	310	69
5	401	70
5	357	71
5	575	72
5	1378	73
5	749	74
5	778	75
5	887	76
5	327	77
5	59	78
5	360	79
5	1305	80
5	1198	81
5	359	82
5	1335	83
5	68	84
5	530	85
5	1183	86
5	656	87
5	28	88
5	1200	89
5	1356	90
5	1213	91
5	1342	92
5	25	93
5	567	94
5	1179	95
5	1289	96
5	35	97
5	606	98
5	1246	99
5	418	100
5	1285	101
5	295	102
5	1230	103
5	1231	104
5	19	105
5	1197	106
5	356	107
5	304	108
5	1238	109
5	877	110
5	715	111
5	1391	112
5	1310	113
5	1345	114
5	1394	115
5	1112	116
5	355	117
5	185	118
5	999	119
5	75	120
5	544	121
5	1186	122
5	658	123
5	192	124
5	371	125
5	332	126
5	626	127
5	101	128
5	536	129
5	1274	130
5	670	131
5	1319	132
5	441	133
5	1309	134
5	748	135
5	333	136
5	305	137
5	444	138
5	640	139
5	160	140
5	98	141
5	709	142
5	570	143
5	85	144
5	1334	145
5	1328	146
5	685	147
5	22	148
5	599	149
5	1234	150
5	1280	151
5	1219	152
5	535	153
5	981	154
5	1361	155
5	541	156
5	1066	157
5	666	158
5	1253	159
5	307	160
5	1390	161
5	1395	162
5	971	163
5	525	164
5	1229	165
5	1392	166
5	56	167
5	37	168
5	667	169
5	1374	170
5	955	171
5	711	172
5	574	173
5	572	174
5	319	175
5	837	176
5	725	177
5	57	178
5	1191	179
5	665	180
5	815	181
5	580	182
5	688	183
5	497	184
5	1291	185
5	568	186
5	308	187
5	976	188
5	1077	189
5	328	190
5	779	191
5	395	192
5	1147	193
5	114	194
5	1247	195
5	1159	196
5	786	197
5	638	198
5	1318	199
5	1056	200
6	386	1
6	491	2
6	115	3
6	1097	4
6	997	5
6	418	6
6	385	7
6	1273	8
6	398	9
6	544	10
6	271	11
6	130	12
6	1074	13
6	497	14
6	960	15
6	870	16
6	1374	17
6	950	18
6	558	19
6	837	20
6	767	21
6	1062	22
6	348	23
6	113	24
6	878	25
6	940	26
6	221	27
6	406	28
6	865	29
6	969	30
6	1099	31
6	256	32
6	742	33
6	538	34
6	344	35
6	1156	36
6	503	37
6	16	38
6	240	39
6	370	40
6	926	41
6	1335	42
6	593	43
6	861	44
6	1106	45
6	472	46
6	522	47
6	802	48
6	377	49
6	836	50
6	607	51
6	526	52
6	1241	53
6	741	54
6	339	55
6	96	56
6	772	57
6	1244	58
6	1196	59
6	294	60
6	287	61
6	233	62
6	1377	63
6	432	64
6	1364	65
6	1281	66
6	933	67
6	378	68
6	998	69
6	662	70
6	1075	71
6	549	72
6	413	73
6	98	74
6	22	75
6	420	76
6	154	77
6	195	78
6	1216	79
6	983	80
6	1204	81
6	280	82
6	128	83
6	1222	84
6	1134	85
6	1098	86
6	291	87
6	1336	88
6	520	89
6	289	90
6	379	91
6	343	92
6	892	93
6	255	94
6	653	95
6	1280	96
6	919	97
6	856	98
6	847	99
6	257	100
6	121	101
6	495	102
6	779	103
6	1213	104
6	563	105
6	941	106
6	887	107
6	358	108
6	801	109
6	1199	110
6	84	111
6	1361	112
6	273	113
6	346	114
6	1263	115
6	1	116
6	395	117
6	699	118
6	397	119
6	1367	120
6	1384	121
6	740	122
6	1218	123
6	1107	124
6	589	125
6	114	126
6	537	127
6	1275	128
6	1247	129
6	243	130
6	675	131
6	186	132
6	1231	133
6	36	134
6	1148	135
6	372	136
6	750	137
6	778	138
6	748	139
6	651	140
6	140	141
6	74	142
6	86	143
6	1373	144
6	626	145
6	780	146
6	306	147
6	216	148
6	1237	149
6	52	150
6	683	151
6	51	152
6	989	153
6	88	154
6	1189	155
6	539	156
6	1391	157
6	621	158
6	986	159
6	144	160
6	1304	161
6	640	162
6	335	163
6	1056	164
6	1212	165
6	1250	166
6	659	167
6	423	168
6	1372	169
6	189	170
6	197	171
6	58	172
6	987	173
6	976	174
6	571	175
6	818	176
6	590	177
6	34	178
6	682	179
6	817	180
6	646	181
6	75	182
6	688	183
6	911	184
6	404	185
6	81	186
6	1186	187
6	641	188
6	427	189
6	785	190
6	988	191
6	102	192
6	902	193
6	167	194
6	165	195
6	498	196
6	21	197
6	984	198
6	1267	199
6	857	200
7	492	1
7	48	2
7	469	3
7	57	4
7	250	5
7	907	6
7	248	7
7	56	8
7	1378	9
7	354	10
7	126	11
7	971	12
7	38	13
7	10	14
7	196	15
7	738	16
7	920	17
7	465	18
7	778	19
7	58	20
7	1307	21
7	1304	22
7	39	23
7	312	24
7	1311	25
7	887	26
7	1103	27
7	441	28
7	211	29
7	197	30
7	330	31
7	443	32
7	758	33
7	1381	34
7	731	35
7	1255	36
7	121	37
7	44	38
7	296	39
7	188	40
7	574	41
7	512	42
7	1382	43
7	179	44
7	1387	45
7	89	46
7	1261	47
7	711	48
7	612	49
7	444	50
7	69	51
7	174	52
7	988	53
7	1114	54
7	234	55
7	1100	56
7	247	57
7	744	58
7	242	59
7	591	60
7	203	61
7	19	62
7	54	63
7	1229	64
7	1166	65
7	277	66
7	677	67
7	1077	68
7	567	69
7	33	70
7	973	71
7	147	72
7	922	73
7	1141	74
7	1323	75
7	525	76
7	961	77
7	1190	78
7	1182	79
7	519	80
7	353	81
7	176	82
7	122	83
7	1254	84
7	1315	85
7	808	86
7	761	87
7	79	88
7	641	89
7	186	90
7	514	91
7	359	92
7	1303	93
7	1258	94
7	1133	95
7	124	96
7	1289	97
7	508	98
7	983	99
7	745	100
7	1126	101
7	999	102
7	1287	103
7	1248	104
7	434	105
7	1334	106
7	1324	107
7	948	108
7	709	109
7	605	110
7	431	111
7	133	112
7	114	113
7	1332	114
7	1231	115
7	1262	116
7	759	117
7	530	118
7	938	119
7	1147	120
7	1257	121
7	947	122
7	637	123
7	1375	124
7	37	125
7	331	126
7	90	127
7	528	128
7	1285	129
7	345	130
7	62	131
7	366	132
7	271	133
7	683	134
7	927	135
7	875	136
7	584	137
7	651	138
7	723	139
7	152	140
7	543	141
7	351	142
7	470	143
7	1124	144
7	215	145
7	59	146
7	675	147
7	1191	148
7	163	149
7	164	150
7	1322	151
7	1235	152
7	1104	153
7	1115	154
7	831	155
7	154	156
7	1123	157
7	924	158
7	640	159
7	314	160
7	1227	161
7	373	162
7	632	163
7	232	164
7	1001	165
7	652	166
7	581	167
7	369	168
7	27	169
7	846	170
7	805	171
7	352	172
7	1186	173
7	249	174
7	423	175
7	874	176
7	583	177
7	363	178
7	278	179
7	387	180
7	692	181
7	633	182
7	365	183
7	1275	184
7	815	185
7	693	186
7	931	187
7	415	188
7	374	189
7	60	190
7	1113	191
7	1079	192
7	717	193
7	285	194
7	1105	195
7	244	196
7	1098	197
7	842	198
7	406	199
7	1134	200
8	492	1
8	461	2
8	1193	3
8	48	4
8	923	5
8	159	6
8	232	7
8	469	8
8	1311	9
8	581	10
8	1239	11
8	354	12
8	59	13
8	1243	14
8	441	15
8	1392	16
8	248	17
8	1182	18
8	523	19
8	556	20
8	369	21
8	44	22
8	1088	23
8	121	24
8	1347	25
8	266	26
8	451	27
8	591	28
8	126	29
8	69	30
8	907	31
8	1103	32
8	301	33
8	745	34
8	677	35
8	57	36
8	557	37
8	1365	38
8	1151	39
8	921	40
8	160	41
8	579	42
8	1179	43
8	410	44
8	164	45
8	1114	46
8	1307	47
8	648	48
8	1075	49
8	56	50
8	777	51
8	551	52
8	228	53
8	58	54
8	315	55
8	106	56
8	122	57
8	1375	58
8	93	59
8	242	60
8	508	61
8	588	62
8	666	63
8	990	64
8	976	65
8	947	66
8	704	67
8	924	68
8	194	69
8	1229	70
8	670	71
8	174	72
8	311	73
8	788	74
8	416	75
8	875	76
8	1285	77
8	974	78
8	1339	79
8	1112	80
8	1219	81
8	711	82
8	1077	83
8	35	84
8	1062	85
8	395	86
8	277	87
8	709	88
8	985	89
8	1140	90
8	4	91
8	1109	92
8	67	93
8	567	94
8	963	95
8	717	96
8	531	97
8	526	98
8	583	99
8	1224	100
8	33	101
8	486	102
8	433	103
8	72	104
8	803	105
8	1074	106
8	1393	107
8	307	108
8	296	109
8	1180	110
8	808	111
8	336	112
8	434	113
8	931	114
8	758	115
8	1001	116
8	1352	117
8	467	118
8	999	119
8	308	120
8	1255	121
8	211	122
8	522	123
8	611	124
8	10	125
8	944	126
8	802	127
8	1079	128
8	925	129
8	279	130
8	814	131
8	27	132
8	432	133
8	688	134
8	454	135
8	1076	136
8	813	137
8	815	138
8	570	139
8	422	140
8	1115	141
8	586	142
8	699	143
8	13	144
8	184	145
8	230	146
8	255	147
8	968	148
8	250	149
8	251	150
8	578	151
8	1101	152
8	415	153
8	281	154
8	687	155
8	409	156
8	1306	157
8	470	158
8	236	159
8	1210	160
8	834	161
8	879	162
8	154	163
8	1341	164
8	559	165
8	647	166
8	229	167
8	285	168
8	809	169
8	992	170
8	878	171
8	276	172
8	605	173
8	986	174
8	162	175
8	708	176
8	41	177
8	314	178
8	638	179
8	1350	180
8	883	181
8	1124	182
8	593	183
8	1310	184
8	463	185
8	1065	186
8	1002	187
8	1084	188
8	994	189
8	479	190
8	1386	191
8	1049	192
8	998	193
8	1073	194
8	966	195
8	713	196
8	60	197
8	149	198
8	249	199
8	1215	200
9	585	1
9	21	2
9	959	3
9	437	4
9	303	5
9	398	6
9	554	7
9	623	8
9	295	9
9	524	10
9	168	11
9	775	12
9	846	13
9	22	14
9	1161	15
9	390	16
9	436	17
9	98	18
9	283	19
9	5	20
9	997	21
9	550	22
9	464	23
9	1264	24
9	873	25
9	670	26
9	559	27
9	1071	28
9	438	29
9	657	30
9	1348	31
9	24	32
9	75	33
9	763	34
9	120	35
9	872	36
9	144	37
9	983	38
9	1394	39
9	387	40
9	668	41
9	1395	42
9	181	43
9	293	44
9	81	45
9	1191	46
9	493	47
9	764	48
9	584	49
9	666	50
9	754	51
9	101	52
9	240	53
9	45	54
9	1393	55
9	1263	56
9	784	57
9	399	58
9	856	59
9	1366	60
9	539	61
9	789	62
9	378	63
9	1192	64
9	1185	65
9	1300	66
9	962	67
9	294	68
9	396	69
9	963	70
9	1213	71
9	564	72
9	1147	73
9	577	74
9	571	75
9	115	76
9	148	77
9	159	78
9	1204	79
9	270	80
9	269	81
9	518	82
9	37	83
9	352	84
9	485	85
9	135	86
9	566	87
9	1207	88
9	344	89
9	1281	90
9	651	91
9	555	92
9	23	93
9	55	94
9	848	95
9	542	96
9	162	97
9	354	98
9	305	99
9	62	100
9	1336	101
9	338	102
9	1226	103
9	655	104
9	435	105
9	1258	106
9	839	107
9	383	108
9	339	109
9	522	110
9	1328	111
9	525	112
9	662	113
9	1107	114
9	1106	115
9	509	116
9	260	117
9	9	118
9	892	119
9	635	120
9	919	121
9	190	122
9	6	123
9	646	124
9	1159	125
9	560	126
9	54	127
9	707	128
9	1051	129
9	350	130
9	325	131
9	1386	132
9	861	133
9	1307	134
9	579	135
9	980	136
9	981	137
9	84	138
9	123	139
9	395	140
9	46	141
9	850	142
9	1152	143
9	15	144
9	689	145
9	119	146
9	1287	147
9	899	148
9	41	149
9	480	150
9	1283	151
9	1073	152
9	913	153
9	1027	154
9	1030	155
9	1111	156
9	1031	157
9	1026	158
9	726	159
9	1021	160
9	1267	161
9	1023	162
9	1151	163
9	1029	164
9	1022	165
9	628	166
9	1019	167
9	257	168
9	1020	169
9	1018	170
9	1035	171
9	1017	172
9	1028	173
9	1034	174
9	1025	175
9	1024	176
9	695	177
9	382	178
9	870	179
9	1040	180
9	586	181
9	1210	182
9	1205	183
9	139	184
9	679	185
9	1039	186
9	107	187
9	1301	188
9	182	189
9	1044	190
9	214	191
9	102	192
9	333	193
9	730	194
9	857	195
9	678	196
9	481	197
9	756	198
9	96	199
9	258	200
10	302	1
10	1214	2
10	583	3
10	405	4
10	691	5
10	958	6
10	1274	7
10	1319	8
10	493	9
10	332	10
10	949	11
10	621	12
10	110	13
10	1103	14
10	1286	15
10	649	16
10	1304	17
10	463	18
10	167	19
10	108	20
10	625	21
10	1190	22
10	236	23
10	518	24
10	362	25
10	1249	26
10	59	27
10	488	28
10	310	29
10	166	30
10	635	31
10	552	32
10	1312	33
10	524	34
10	169	35
10	427	36
10	68	37
10	77	38
10	337	39
10	63	40
10	942	41
10	364	42
10	340	43
10	1385	44
10	535	45
10	183	46
10	1340	47
10	1077	48
10	1143	49
10	444	50
10	1113	51
10	533	52
10	1199	53
10	975	54
10	1231	55
10	1237	56
10	812	57
10	1200	58
10	998	59
10	317	60
10	375	61
10	1303	62
10	505	63
10	1161	64
10	1268	65
10	319	66
10	363	67
10	180	68
10	616	69
10	461	70
10	966	71
10	1180	72
10	1202	73
10	129	74
10	355	75
10	1101	76
10	1230	77
10	1235	78
10	963	79
10	185	80
10	55	81
10	168	82
10	1139	83
10	1296	84
10	25	85
10	481	86
10	875	87
10	1150	88
10	615	89
10	661	90
10	193	91
10	413	92
10	1105	93
10	329	94
10	617	95
10	24	96
10	283	97
10	191	98
10	819	99
10	920	100
10	878	101
10	1258	102
10	1164	103
10	665	104
10	480	105
10	690	106
10	121	107
10	380	108
10	336	109
10	614	110
10	541	111
10	1290	112
10	33	113
10	888	114
10	1335	115
10	158	116
10	586	117
10	1355	118
10	499	119
10	596	120
10	125	121
10	443	122
10	795	123
10	203	124
10	61	125
10	758	126
10	992	127
10	352	128
10	274	129
10	486	130
10	898	131
10	1269	132
10	354	133
10	598	134
10	931	135
10	591	136
10	787	137
10	936	138
10	748	139
10	102	140
10	1048	141
10	212	142
10	149	143
10	851	144
10	416	145
10	1229	146
10	915	147
10	1168	148
10	197	149
10	1204	150
10	1392	151
10	82	152
10	1305	153
10	482	154
10	483	155
10	1010	156
10	1009	157
10	14	158
10	423	159
10	97	160
10	159	161
10	849	162
10	27	163
10	101	164
10	1107	165
10	928	166
10	95	167
10	341	168
10	1123	169
10	779	170
10	1003	171
10	964	172
10	797	173
10	1011	174
10	968	175
10	818	176
10	1326	177
10	1120	178
10	37	179
10	1072	180
10	184	181
10	702	182
10	581	183
10	281	184
10	13	185
10	249	186
10	1185	187
10	304	188
10	222	189
10	272	190
10	455	191
10	117	192
10	834	193
10	525	194
10	807	195
10	1277	196
10	889	197
10	843	198
10	1272	199
10	415	200
11	20	1
11	495	2
11	1100	3
11	1238	4
11	654	5
11	1327	6
11	1149	7
11	444	8
11	1152	9
11	1304	10
11	304	11
11	262	12
11	142	13
11	78	14
11	585	15
11	27	16
11	810	17
11	1252	18
11	1186	19
11	414	20
11	28	21
11	320	22
11	1209	23
11	369	24
11	363	25
11	322	26
11	1182	27
11	1198	28
11	164	29
11	11	30
11	778	31
11	321	32
11	306	33
11	264	34
11	842	35
11	835	36
11	731	37
11	639	38
11	155	39
11	255	40
11	1387	41
11	459	42
11	1379	43
11	1375	44
11	156	45
11	93	46
11	341	47
11	233	48
11	111	49
11	252	50
11	1266	51
11	641	52
11	211	53
11	611	54
11	291	55
11	235	56
11	64	57
11	1083	58
11	104	59
11	65	60
11	425	61
11	1311	62
11	1224	63
11	307	64
11	305	65
11	1141	66
11	561	67
11	836	68
11	1323	69
11	349	70
11	1391	71
11	1382	72
11	256	73
11	527	74
11	922	75
11	568	76
11	170	77
11	1086	78
11	1257	79
11	543	80
11	1156	81
11	160	82
11	983	83
11	1248	84
11	1240	85
11	787	86
11	660	87
11	1380	88
11	266	89
11	1077	90
11	147	91
11	292	92
11	472	93
11	504	94
11	665	95
11	506	96
11	1126	97
11	467	98
11	807	99
11	805	100
11	19	101
11	334	102
11	152	103
11	569	104
11	1236	105
11	435	106
11	563	107
11	210	108
11	300	109
11	1147	110
11	1369	111
11	1208	112
11	640	113
11	509	114
11	62	115
11	1203	116
11	319	117
11	59	118
11	72	119
11	530	120
11	374	121
11	499	122
11	1312	123
11	565	124
11	317	125
11	132	126
11	887	127
11	1280	128
11	39	129
11	1275	130
11	157	131
11	1134	132
11	819	133
11	56	134
11	1202	135
11	323	136
11	862	137
11	2	138
11	1081	139
11	479	140
11	806	141
11	591	142
11	86	143
11	811	144
11	1284	145
11	171	146
11	206	147
11	89	148
11	745	149
11	1276	150
11	45	151
11	145	152
11	1308	153
11	126	154
11	134	155
11	75	156
11	633	157
11	1220	158
11	1260	159
11	975	160
11	881	161
11	1246	162
11	1302	163
11	772	164
11	298	165
11	981	166
11	387	167
11	725	168
11	955	169
11	18	170
11	1376	171
11	1165	172
11	982	173
11	695	174
11	1293	175
11	1247	176
11	521	177
11	607	178
11	1231	179
11	138	180
11	353	181
11	129	182
11	359	183
11	1223	184
11	209	185
11	1364	186
11	937	187
11	118	188
11	734	189
11	99	190
11	395	191
11	786	192
11	242	193
11	98	194
11	1361	195
11	243	196
11	73	197
11	1041	198
11	197	199
11	586	200
12	624	1
12	1222	2
12	34	3
12	245	4
12	213	5
12	142	6
12	543	7
12	1334	8
12	590	9
12	939	10
12	632	11
12	26	12
12	1143	13
12	137	14
12	1223	15
12	1207	16
12	1209	17
12	652	18
12	182	19
12	678	20
12	86	21
12	1165	22
12	258	23
12	324	24
12	77	25
12	1315	26
12	909	27
