Query_ID	Doc_ID	Rank
3	1183	28
3	407	29
3	707	30
3	13	31
3	266	32
3	93	33
3	349	34
3	833	35
3	425	36
3	1181	37
3	81	38
3	159	39
3	61	40
3	962	41
3	982	42
3	1379	43
3	561	44
3	267	45
3	746	46
3	1072	47
3	500	48
3	1221	49
3	1217	50
3	414	51
3	298	52
3	408	53
3	350	54
3	1207	55
3	387	56
3	509	57
3	1222	58
3	1389	59
3	398	60
3	623	61
3	240	62
3	606	63
3	861	64
3	943	65
3	1263	66
3	554	67
3	872	68
3	552	69
3	281	70
3	963	71
3	368	72
3	366	73
3	1240	74
3	145	75
3	339	76
3	422	77
3	1279	78
3	72	79
3	546	80
3	1138	81
3	486	82
3	1213	83
3	1361	84
3	1198	85
3	571	86
3	270	87
3	1273	88
3	648	89
3	98	90
3	983	91
3	299	92
3	354	93
3	104	94
3	1185	95
3	587	96
3	835	97
3	303	98
3	1219	99
3	650	100
3	101	101
3	1097	102
3	476	103
3	635	104
3	51	105
3	662	106
3	11	107
3	1209	108
3	1159	109
3	82	110
3	1107	111
3	700	112
3	641	113
3	1098	114
3	527	115
3	978	116
3	332	117
3	540	118
3	777	119
3	855	120
3	320	121
3	854	122
3	158	123
3	1224	124
3	1108	125
3	264	126
3	321	127
3	304	128
3	959	129
3	369	130
3	444	131
3	731	132
3	689	133
3	344	134
3	810	135
3	1011	136
3	1348	137
3	792	138
3	95	139
3	524	140
3	873	141
3	1100	142
3	21	143
3	1297	144
3	607	145
3	322	146
3	787	147
3	1295	148
3	44	149
3	283	150
3	1380	151
3	1311	152
3	1233	153
3	1053	154
3	1161	155
3	695	156
3	120	157
3	715	158
3	1328	159
3	295	160
3	559	161
3	1362	162
3	550	163
3	625	164
3	92	165
3	1104	166
3	1268	167
3	1392	168
3	1395	169
3	1393	170
3	438	171
3	1253	172
3	436	173
3	1394	174
3	85	175
3	1282	176
3	378	177
3	135	178
3	730	179
3	1281	180
3	410	181
3	667	182
3	733	183
3	1366	184
3	363	185
3	437	186
3	566	187
3	564	188
3	329	189
3	1036	190
3	863	191
3	666	192
3	1177	193
3	896	194
3	940	195
3	50	196
3	1264	197
3	45	198
3	555	199
3	1226	200
4	166	1
4	488	2
4	185	3
4	1061	4
4	236	5
4	1296	6
4	317	7
4	1312	8
4	167	9
4	1252	10
4	410	11
4	1202	12
4	1275	13
4	349	14
4	1189	15
4	1315	16
4	1077	17
4	541	18
4	1286	19
4	656	20
4	1255	21
4	1085	22
4	110	23
4	435	24
4	777	25
4	575	26
4	1374	27
4	259	28
4	1199	29
4	188	30
4	552	31
4	1160	32
4	1241	33
4	401	34
4	179	35
4	332	36
4	327	37
4	1180	38
4	1242	39
4	122	40
4	889	41
4	355	42
4	975	43
4	319	44
4	121	45
4	539	46
4	691	47
4	493	48
4	625	49
4	263	50
4	843	51
4	1221	52
4	769	53
4	1391	54
4	375	55
4	103	56
4	540	57
4	595	58
4	1237	59
4	855	60
4	314	61
4	979	62
4	939	63
4	467	64
4	24	65
4	1105	66
4	168	67
4	574	68
4	86	69
4	579	70
4	1182	71
4	914	72
4	966	73
4	1297	74
4	611	75
4	329	76
4	564	77
4	1302	78
4	1375	79
4	1190	80
4	1072	81
4	1198	82
4	587	83
4	1360	84
4	1295	85
4	1010	86
4	255	87
4	437	88
4	949	89
4	576	90
4	1311	91
4	336	92
4	827	93
4	851	94
4	1011	95
4	784	96
4	186	97
4	470	98
4	917	99
4	136	100
4	1274	101
4	658	102
4	1175	103
4	1319	104
4	562	105
4	427	106
4	570	107
4	1254	108
4	665	109
4	378	110
4	517	111
4	273	112
4	583	113
4	1192	114
4	73	115
4	208	116
4	328	117
4	1073	118
4	193	119
4	566	120
4	1053	121
4	283	122
4	456	123
4	499	124
4	487	125
4	190	126
4	22	127
4	1054	128
4	819	129
4	518	130
4	743	131
4	1123	132
4	169	133
4	344	134
4	337	135
4	1369	136
4	38	137
4	365	138
4	1121	139
4	111	140
4	942	141
4	85	142
4	494	143
4	242	144
4	380	145
4	1193	146
4	176	147
4	1143	148
4	1026	149
4	519	150
4	571	151
4	536	152
4	1185	153
4	126	154
4	1139	155
4	1320	156
4	195	157
4	352	158
4	165	159
4	870	160
4	660	161
4	1309	162
4	189	163
4	1009	164
4	27	165
4	140	166
4	379	167
4	481	168
4	572	169
4	101	170
4	1230	171
4	645	172
4	217	173
4	1138	174
4	466	175
4	170	176
4	480	177
4	125	178
4	765	179
4	1183	180
4	1213	181
4	282	182
4	1373	183
4	1059	184
4	316	185
4	144	186
4	459	187
4	173	188
4	556	189
4	58	190
4	155	191
4	976	192
4	981	193
4	489	194
4	943	195
4	753	196
4	425	197
4	300	198
4	17	199
4	1056	200
5	552	1
5	103	2
5	1032	3
5	968	4
5	1296	5
5	401	6
5	1379	7
5	488	8
5	1272	9
5	824	10
5	368	11
5	540	12
5	1374	13
5	410	14
5	367	15
5	746	16
5	329	17
5	1209	18
5	650	19
5	495	20
5	142	21
5	130	22
5	813	23
5	943	24
5	172	25
5	1217	26
5	1198	27
5	708	28
5	1061	29
5	307	30
5	28	31
5	641	32
5	166	33
5	1102	34
5	1241	35
5	395	36
5	575	37
5	56	38
5	185	39
5	1391	40
5	332	41
5	625	42
5	574	43
5	1376	44
5	873	45
5	1158	46
5	14	47
5	930	48
5	357	49
5	328	50
5	296	51
5	1252	52
5	952	53
5	658	54
5	355	55
5	1240	56
5	57	57
5	925	58
5	33	59
5	272	60
5	688	61
5	515	62
5	1200	63
5	536	64
5	360	65
5	1279	66
5	689	67
5	537	68
5	373	69
5	26	70
5	585	71
5	163	72
5	544	73
5	93	74
5	101	75
5	577	76
5	1380	77
5	359	78
5	304	79
5	1002	80
5	715	81
5	899	82
5	1197	83
5	11	84
5	1253	85
5	707	86
5	567	87
5	1305	88
5	849	89
5	68	90
5	445	91
5	700	92
5	1333	93
5	1335	94
5	51	95
5	981	96
5	1311	97
5	573	98
5	1089	99
5	1342	100
5	321	101
5	297	102
5	35	103
5	204	104
5	777	105
5	322	106
5	1345	107
5	731	108
5	1271	109
5	444	110
5	570	111
5	441	112
5	305	113
5	1274	114
5	1295	115
5	1077	116
5	137	117
5	1319	118
5	451	119
5	749	120
5	1390	121
5	976	122
5	342	123
5	561	124
5	1066	125
5	1224	126
5	199	127
5	1356	128
5	1299	129
5	656	130
5	572	131
5	327	132
5	665	133
5	234	134
5	580	135
5	1157	136
5	1309	137
5	1329	138
5	347	139
5	29	140
5	704	141
5	19	142
5	667	143
5	1138	144
5	1389	145
5	606	146
5	344	147
5	1	148
5	415	149
5	1310	150
5	77	151
5	877	152
5	648	153
5	160	154
5	792	155
5	1297	156
5	1394	157
5	181	158
5	66	159
5	1378	160
5	828	161
5	1072	162
5	835	163
5	568	164
5	37	165
5	1231	166
5	318	167
5	425	168
5	1230	169
5	860	170
5	384	171
5	712	172
5	371	173
5	323	174
5	1392	175
5	1204	176
5	967	177
5	1112	178
5	295	179
5	369	180
5	833	181
5	141	182
5	1234	183
5	108	184
5	753	185
5	608	186
5	527	187
5	1246	188
5	541	189
5	1334	190
5	416	191
5	334	192
5	535	193
5	44	194
5	855	195
5	320	196
5	638	197
5	854	198
5	1179	199
5	748	200
6	491	1
6	386	2
6	385	3
6	1273	4
6	1374	5
6	271	6
6	1075	7
6	997	8
6	406	9
6	544	10
6	558	11
6	1308	12
6	767	13
6	950	14
6	1062	15
6	1074	16
6	497	17
6	865	18
6	256	19
6	802	20
6	99	21
6	130	22
6	1196	23
6	257	24
6	418	25
6	294	26
6	339	27
6	128	28
6	870	29
6	740	30
6	861	31
6	742	32
6	397	33
6	1364	34
6	741	35
6	151	36
6	646	37
6	926	38
6	398	39
6	115	40
6	522	41
6	344	42
6	16	43
6	346	44
6	377	45
6	154	46
6	1263	47
6	243	48
6	240	49
6	413	50
6	960	51
6	837	52
6	538	53
6	348	54
6	258	55
6	1225	56
6	113	57
6	662	58
6	1281	59
6	1282	60
6	1241	61
6	563	62
6	1237	63
6	526	64
6	503	65
6	1199	66
6	1372	67
6	976	68
6	940	69
6	287	70
6	1216	71
6	96	72
6	74	73
6	1244	74
6	343	75
6	959	76
6	291	77
6	218	78
6	1212	79
6	195	80
6	72	81
6	345	82
6	1363	83
6	640	84
6	80	85
6	370	86
6	1106	87
6	883	88
6	142	89
6	1	90
6	358	91
6	798	92
6	76	93
6	1384	94
6	189	95
6	1377	96
6	1099	97
6	84	98
6	289	99
6	1331	100
6	610	101
6	1190	102
6	1261	103
6	911	104
6	409	105
6	221	106
6	140	107
6	1097	108
6	919	109
6	233	110
6	125	111
6	121	112
6	593	113
6	330	114
6	255	115
6	1367	116
6	1107	117
6	772	118
6	372	119
6	18	120
6	261	121
6	315	122
6	549	123
6	1061	124
6	17	125
6	187	126
6	856	127
6	131	128
6	1174	129
6	878	130
6	801	131
6	915	132
6	426	133
6	420	134
6	688	135
6	986	136
6	836	137
6	847	138
6	1204	139
6	207	140
6	423	141
6	1275	142
6	966	143
6	996	144
6	572	145
6	265	146
6	186	147
6	432	148
6	1098	149
6	663	150
6	230	151
6	1020	152
6	737	153
6	954	154
6	553	155
6	137	156
6	849	157
6	564	158
6	135	159
6	1317	160
6	891	161
6	317	162
6	651	163
6	1156	164
6	165	165
6	1046	166
6	1213	167
6	273	168
6	560	169
6	1160	170
6	820	171
6	1264	172
6	222	173
6	1155	174
6	52	175
6	1151	176
6	902	177
6	419	178
6	1039	179
6	1337	180
6	569	181
6	1324	182
6	1397	183
6	170	184
6	1302	185
6	82	186
6	766	187
6	455	188
6	40	189
6	1314	190
6	1268	191
6	1222	192
6	546	193
6	1167	194
6	1218	195
6	1146	196
6	779	197
6	974	198
6	858	199
6	857	200
7	492	1
7	57	2
7	973	3
7	48	4
7	434	5
7	248	6
7	1307	7
7	56	8
7	354	9
7	1381	10
7	567	11
7	58	12
7	688	13
7	801	14
7	122	15
7	1077	16
7	469	17
7	717	18
7	713	19
7	69	20
7	232	21
7	124	22
7	907	23
7	758	24
7	675	25
7	709	26
7	999	27
7	443	28
7	971	29
7	1115	30
7	711	31
7	197	32
7	1347	33
7	695	34
7	373	35
7	441	36
7	637	37
7	38	38
7	580	39
7	378	40
7	512	41
7	37	42
7	312	43
7	1378	44
7	636	45
7	1231	46
7	988	47
7	612	48
7	694	49
7	174	50
7	638	51
7	1040	52
7	947	53
7	759	54
7	1114	55
7	39	56
7	744	57
7	1216	58
7	277	59
7	1255	60
7	705	61
7	196	62
7	1229	63
7	698	64
7	1304	65
7	189	66
7	693	67
7	1328	68
7	927	69
7	379	70
7	49	71
7	574	72
7	1064	73
7	234	74
7	225	75
7	1001	76
7	1332	77
7	79	78
7	1334	79
7	233	80
7	815	81
7	490	82
7	1261	83
7	677	84
7	80	85
7	732	86
7	1382	87
7	706	88
7	673	89
7	731	90
7	514	91
7	370	92
7	352	93
7	697	94
7	1262	95
7	652	96
7	948	97
7	655	98
7	194	99
7	250	100
7	1352	101
7	1350	102
7	808	103
7	1006	104
7	1104	105
7	1234	106
7	1366	107
7	247	108
7	1303	109
7	1192	110
7	475	111
7	1005	112
7	32	113
7	545	114
7	19	115
7	1277	116
7	1090	117
7	1136	118
7	420	119
7	1258	120
7	993	121
7	1092	122
7	10	123
7	632	124
7	498	125
7	1000	126
7	62	127
7	1250	128
7	1190	129
7	708	130
7	224	131
7	1355	132
7	712	133
7	43	134
7	90	135
7	1246	136
7	1324	137
7	1342	138
7	282	139
7	345	140
7	1344	141
7	70	142
7	704	143
7	765	144
7	133	145
7	996	146
7	413	147
7	692	148
7	541	149
7	229	150
7	605	151
7	1129	152
7	53	153
7	1235	154
7	565	155
7	183	156
7	635	157
7	97	158
7	1218	159
7	1351	160
7	525	161
7	423	162
7	173	163
7	990	164
7	1339	165
7	624	166
7	1212	167
7	1166	168
7	305	169
7	924	170
7	1309	171
7	946	172
7	91	173
7	1167	174
7	16	175
7	1292	176
7	246	177
7	680	178
7	27	179
7	782	180
7	1186	181
7	1135	182
7	746	183
7	193	184
7	901	185
7	363	186
7	662	187
7	1306	188
7	1117	189
7	937	190
7	572	191
7	464	192
7	944	193
7	1225	194
7	1217	195
7	1356	196
7	1179	197
7	415	198
7	1241	199
7	626	200
8	492	1
8	232	2
8	122	3
8	69	4
8	248	5
8	441	6
8	1193	7
8	469	8
8	354	9
8	1307	10
8	556	11
8	688	12
8	461	13
8	48	14
8	1347	15
8	58	16
8	234	17
8	56	18
8	924	19
8	1077	20
8	557	21
8	57	22
8	433	23
8	947	24
8	373	25
8	567	26
8	717	27
8	999	28
8	124	29
8	1231	30
8	197	31
8	709	32
8	160	33
8	923	34
8	1115	35
8	711	36
8	1350	37
8	434	38
8	815	39
8	231	40
8	1262	41
8	369	42
8	360	43
8	907	44
8	1179	45
8	242	46
8	1229	47
8	1218	48
8	454	49
8	27	50
8	266	51
8	927	52
8	38	53
8	498	54
8	1224	55
8	1352	56
8	196	57
8	713	58
8	1114	59
8	1309	60
8	164	61
8	189	62
8	523	63
8	174	64
8	311	65
8	307	66
8	473	67
8	993	68
8	1182	69
8	1001	70
8	655	71
8	19	72
8	370	73
8	283	74
8	1274	75
8	1319	76
8	443	77
8	559	78
8	990	79
8	946	80
8	1259	81
8	501	82
8	1311	83
8	292	84
8	1351	85
8	648	86
8	586	87
8	1303	88
8	1076	89
8	1000	90
8	277	91
8	230	92
8	985	93
8	93	94
8	1248	95
8	801	96
8	522	97
8	229	98
8	186	99
8	1192	100
8	1375	101
8	639	102
8	1147	103
8	35	104
8	1304	105
8	1074	106
8	901	107
8	32	108
8	988	109
8	312	110
8	1104	111
8	179	112
8	1381	113
8	618	114
8	494	115
8	435	116
8	25	117
8	1005	118
8	1006	119
8	1133	120
8	712	121
8	1366	122
8	1214	123
8	606	124
8	227	125
8	966	126
8	225	127
8	508	128
8	59	129
8	503	130
8	1188	131
8	482	132
8	708	133
8	1261	134
8	365	135
8	1184	136
8	611	137
8	921	138
8	106	139
8	541	140
8	1277	141
8	1281	142
8	565	143
8	1047	144
8	54	145
8	973	146
8	1106	147
8	193	148
8	302	149
8	247	150
8	364	151
8	1140	152
8	173	153
8	1340	154
8	467	155
8	423	156
8	945	157
8	788	158
8	68	159
8	36	160
8	1386	161
8	979	162
8	986	163
8	758	164
8	421	165
8	777	166
8	1124	167
8	1075	168
8	652	169
8	1112	170
8	694	171
8	1186	172
8	520	173
8	1365	174
8	944	175
8	301	176
8	188	177
8	366	178
8	1180	179
8	846	180
8	456	181
8	318	182
8	1332	183
8	974	184
8	259	185
8	1243	186
8	44	187
8	528	188
8	1136	189
8	976	190
8	282	191
8	363	192
8	1238	193
8	922	194
8	1355	195
8	70	196
8	566	197
8	1129	198
8	808	199
8	146	200
9	45	1
9	168	2
9	398	3
9	5	4
9	303	5
9	983	6
9	21	7
9	270	8
9	846	9
9	101	10
9	585	11
9	554	12
9	1264	13
9	839	14
9	550	15
9	959	16
9	221	17
9	560	18
9	1213	19
9	549	20
9	1258	21
9	784	22
9	524	23
9	754	24
9	623	25
9	763	26
9	873	27
9	55	28
9	37	29
9	283	30
9	1071	31
9	102	32
9	120	33
9	1161	34
9	872	35
9	295	36
9	559	37
9	1395	38
9	1393	39
9	29	40
9	848	41
9	142	42
9	436	43
9	98	44
9	1394	45
9	81	46
9	1147	47
9	1185	48
9	662	49
9	566	50
9	764	51
9	387	52
9	564	53
9	1366	54
9	240	55
9	1099	56
9	144	57
9	571	58
9	666	59
9	1348	60
9	584	61
9	962	62
9	437	63
9	378	64
9	123	65
9	555	66
9	668	67
9	539	68
9	651	69
9	1263	70
9	438	71
9	24	72
9	396	73
9	1192	74
9	135	75
9	260	76
9	493	77
9	294	78
9	772	79
9	522	80
9	847	81
9	269	82
9	789	83
9	1107	84
9	670	85
9	435	86
9	354	87
9	22	88
9	1051	89
9	1191	90
9	707	91
9	509	92
9	1226	93
9	352	94
9	74	95
9	1204	96
9	655	97
9	62	98
9	23	99
9	1386	100
9	861	101
9	325	102
9	635	103
9	1307	104
9	689	105
9	997	106
9	980	107
9	339	108
9	1281	109
9	1159	110
9	344	111
9	1300	112
9	1106	113
9	1268	114
9	164	115
9	383	116
9	865	117
9	525	118
9	963	119
9	181	120
9	338	121
9	572	122
9	47	123
9	743	124
9	305	125
9	1002	126
9	1269	127
9	347	128
9	586	129
9	546	130
9	159	131
9	61	132
9	54	133
9	981	134
9	421	135
9	489	136
9	84	137
9	66	138
9	83	139
9	1104	140
9	119	141
9	756	142
9	1277	143
9	606	144
9	644	145
9	1336	146
9	395	147
9	579	148
9	154	149
9	646	150
9	310	151
9	51	152
9	856	153
9	464	154
9	193	155
9	77	156
9	267	157
9	1219	158
9	162	159
9	716	160
9	481	161
9	145	162
9	390	163
9	912	164
9	838	165
9	775	166
9	1134	167
9	695	168
9	348	169
9	657	170
9	661	171
9	75	172
9	71	173
9	158	174
9	293	175
9	1200	176
9	343	177
9	1207	178
9	256	179
9	13	180
9	399	181
9	639	182
9	49	183
9	1279	184
9	1295	185
9	500	186
9	542	187
9	70	188
9	128	189
9	967	190
9	544	191
9	289	192
9	353	193
9	1108	194
9	485	195
9	1337	196
9	274	197
9	366	198
9	1282	199
9	911	200
10	302	1
10	493	2
10	1143	3
10	949	4
10	691	5
10	1286	6
10	1274	7
10	1319	8
10	1199	9
10	332	10
10	524	11
10	1150	12
10	405	13
10	616	14
10	1214	15
10	583	16
10	110	17
10	621	18
10	617	19
10	1098	20
10	1312	21
10	1077	22
10	1010	23
10	649	24
10	1009	25
10	183	26
10	1180	27
10	185	28
10	975	29
10	436	30
10	329	31
10	283	32
10	236	33
10	442	34
10	481	35
10	362	36
10	108	37
10	167	38
10	364	39
10	1264	40
10	166	41
10	1237	42
10	463	43
10	552	44
10	340	45
10	169	46
10	380	47
10	1204	48
10	355	49
10	1230	50
10	1003	51
10	328	52
10	615	53
10	1335	54
10	656	55
10	1103	56
10	518	57
10	68	58
10	614	59
10	171	60
10	1290	61
10	575	62
10	548	63
10	541	64
10	125	65
10	488	66
10	444	67
10	1139	68
10	1355	69
10	129	70
10	635	71
10	193	72
10	625	73
10	619	74
10	1190	75
10	421	76
10	1161	77
10	240	78
10	1164	79
10	1296	80
10	781	81
10	1303	82
10	586	83
10	259	84
10	1395	85
10	427	86
10	101	87
10	1394	88
10	337	89
10	69	90
10	958	91
10	942	92
10	363	93
10	317	94
10	59	95
10	576	96
10	413	97
10	319	98
10	1258	99
10	272	100
10	505	101
10	77	102
10	1099	103
10	375	104
10	1250	105
10	461	106
10	456	107
10	325	108
10	665	109
10	1096	110
10	966	111
10	1340	112
10	480	113
10	1315	114
10	208	115
10	1226	116
10	190	117
10	645	118
10	82	119
10	349	120
10	103	121
10	819	122
10	1385	123
10	1305	124
10	353	125
10	830	126
10	695	127
10	168	128
10	998	129
10	540	130
10	596	131
10	630	132
10	360	133
10	807	134
10	1268	135
10	1252	136
10	795	137
10	55	138
10	262	139
10	1011	140
10	438	141
10	812	142
10	437	143
10	538	144
10	536	145
10	533	146
10	197	147
10	1046	148
10	622	149
10	779	150
10	318	151
10	1159	152
10	613	153
10	365	154
10	1157	155
10	1105	156
10	482	157
10	992	158
10	416	159
10	1295	160
10	1313	161
10	71	162
10	170	163
10	1007	164
10	24	165
10	343	166
10	127	167
10	238	168
10	1113	169
10	294	170
10	612	171
10	1336	172
10	466	173
10	888	174
10	401	175
10	243	176
10	620	177
10	611	178
10	29	179
10	874	180
10	1187	181
10	415	182
10	414	183
10	970	184
10	1386	185
10	1185	186
10	667	187
10	462	188
10	976	189
10	1318	190
10	791	191
10	558	192
10	217	193
10	1068	194
10	991	195
10	232	196
10	451	197
10	33	198
10	139	199
10	1257	200
11	495	1
11	654	2
11	1327	3
11	738	4
11	160	5
11	1238	6
11	777	7
11	570	8
11	556	9
11	28	10
11	304	11
11	1252	12
11	262	13
11	1156	14
11	472	15
11	1248	16
11	1186	17
11	305	18
11	72	19
11	20	20
11	1389	21
11	27	22
11	467	23
11	164	24
11	369	25
11	1375	26
11	557	27
11	421	28
11	321	29
11	93	30
11	648	31
11	745	32
11	639	33
11	264	34
11	1246	35
11	1138	36
11	301	37
11	965	38
11	190	39
11	1392	40
11	110	41
11	1157	42
11	341	43
11	1182	44
11	425	45
11	731	46
11	322	47
11	810	48
11	572	49
11	334	50
11	4	51
11	370	52
11	11	53
11	320	54
11	939	55
11	242	56
11	540	57
11	1100	58
11	307	59
11	263	60
11	1390	61
11	1304	62
11	1356	63
11	1312	64
11	611	65
11	667	66
11	1310	67
11	508	68
11	1311	69
11	255	70
11	1322	71
11	981	72
11	78	73
11	688	74
11	1314	75
11	132	76
11	266	77
11	836	78
11	273	79
11	1319	80
11	665	81
11	903	82
11	1198	83
11	1274	84
11	1280	85
11	330	86
11	650	87
11	232	88
11	122	89
11	1202	90
11	527	91
11	606	92
11	155	93
11	144	94
11	1240	95
11	403	96
11	843	97
11	1077	98
11	349	99
11	317	100
11	504	101
11	1208	102
11	142	103
11	1224	104
11	281	105
11	268	106
11	700	107
11	64	108
11	499	109
11	209	110
11	585	111
11	402	112
11	977	113
11	568	114
11	65	115
11	641	116
11	787	117
11	966	118
11	889	119
11	25	120
11	506	121
11	724	122
11	177	123
11	990	124
11	1391	125
11	473	126
11	335	127
11	411	128
11	279	129
11	525	130
11	1258	131
11	360	132
11	178	133
11	855	134
11	444	135
11	260	136
11	1231	137
11	814	138
11	985	139
11	35	140
11	235	141
11	156	142
11	368	143
11	491	144
11	291	145
11	974	146
11	479	147
11	147	148
11	1276	149
11	1218	150
11	1152	151
11	233	152
11	1379	153
11	306	154
11	292	155
11	256	156
11	586	157
11	746	158
11	1266	159
11	461	160
11	507	161
11	459	162
11	296	163
11	561	164
11	1394	165
11	157	166
11	1307	167
11	181	168
11	308	169
11	609	170
11	111	171
11	192	172
11	835	173
11	1073	174
11	1364	175
11	410	176
11	1135	177
11	1365	178
11	456	179
11	591	180
11	912	181
11	284	182
11	1203	183
11	6	184
11	171	185
11	422	186
11	1200	187
11	345	188
11	1209	189
11	567	190
11	581	191
11	833	192
11	802	193
11	1206	194
11	1347	195
11	593	196
11	454	197
11	1387	198
11	940	199
11	719	200
12	624	1
12	941	2
12	650	3
12	966	4
12	1221	5
12	34	6
12	1222	7
12	1164	8
12	270	9
12	939	10
12	652	11
12	1223	12
12	543	13
12	86	14
12	649	15
12	1209	16
12	1334	17
12	245	18
12	704	19
12	1289	20
12	33	21
12	1144	22
12	590	23
12	506	24
12	987	25
